,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,ICC_Profile:ProfileCMMType,ICC_Profile:ProfileVersion,ICC_Profile:ProfileClass,ICC_Profile:ColorSpaceData,ICC_Profile:ProfileConnectionSpace,ICC_Profile:ProfileDateTime,ICC_Profile:ProfileFileSignature,ICC_Profile:PrimaryPlatform,ICC_Profile:CMMFlags,ICC_Profile:DeviceManufacturer,ICC_Profile:DeviceModel,ICC_Profile:DeviceAttributes,ICC_Profile:RenderingIntent,ICC_Profile:ConnectionSpaceIlluminant,ICC_Profile:ProfileCreator,ICC_Profile:ProfileID,ICC_Profile:ProfileCopyright,ICC_Profile:ProfileDescription,ICC_Profile:MediaWhitePoint,ICC_Profile:MediaBlackPoint,ICC_Profile:RedMatrixColumn,ICC_Profile:GreenMatrixColumn,ICC_Profile:BlueMatrixColumn,ICC_Profile:DeviceMfgDesc,ICC_Profile:DeviceModelDesc,ICC_Profile:ViewingCondDesc,ICC_Profile:ViewingCondIlluminant,ICC_Profile:ViewingCondSurround,ICC_Profile:ViewingCondIlluminantType,ICC_Profile:Luminance,ICC_Profile:MeasurementObserver,ICC_Profile:MeasurementBacking,ICC_Profile:MeasurementGeometry,ICC_Profile:MeasurementFlare,ICC_Profile:MeasurementIlluminant,ICC_Profile:Technology,ICC_Profile:RedTRC,ICC_Profile:GreenTRC,ICC_Profile:BlueTRC,Composite:ImageSize,Composite:Megapixels
0,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_3.jpg,12.77,test_3.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,1270440,2024:02:21 22:36:06+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:33:40+08:00,100664,JPEG,JPG,image/jpeg,3504,2336,2,8,3,2 2,1 2,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",3504 2336,8.185344
1,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_2.jpg,12.77,test_2.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,1028640,2024:02:21 22:36:17+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:33:32+08:00,100664,JPEG,JPG,image/jpeg,2000,3000,2,8,3,2 2,1 1,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",2000 3000,6.0
2,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_1.jpg,12.77,test_1.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,3003839,2024:02:21 22:35:07+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:33:22+08:00,100664,JPEG,JPG,image/jpeg,5266,3403,2,8,3,2 2,1 2,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",5266 3403,17.920198
3,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_7.jpg,12.77,test_7.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,3728388,2024:02:21 22:34:34+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:34:40+08:00,100664,JPEG,JPG,image/jpeg,5531,3443,2,8,3,2 2,1 1,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",5531 3443,19.043233
4,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_4.jpg,12.77,test_4.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,2526937,2024:02:21 22:34:53+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:33:49+08:00,100664,JPEG,JPG,image/jpeg,3456,2304,2,8,3,2 2,1 1,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",3456 2304,7.962624
5,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_6.jpg,12.77,test_6.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,1470682,2024:02:21 22:35:23+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:34:29+08:00,100664,JPEG,JPG,image/jpeg,4000,3000,2,8,3,2 2,1 1,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",4000 3000,12.0
6,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images/test_5.jpg,12.77,test_5.jpg,/home/aptex96/fathi/work/khamsat/munira-exiftool-yara/assets/Images,1719969,2024:02:21 22:35:48+08:00,2024:02:23 21:21:18+08:00,2024:02:21 23:34:03+08:00,100664,JPEG,JPG,image/jpeg,4000,3000,2,8,3,2 2,1 2,1,72,72,Lino,528,mntr,RGB ,XYZ ,1998:02:09 06:49:00,acsp,MSFT,0,IEC ,sRGB,0 0,0,0.9642 1 0.82491,HP  ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Copyright (c) 1998 Hewlett-Packard Company,sRGB IEC61966-2.1,0.95045 1 1.08905,0 0 0,0.43607 0.22249 0.01392,0.38515 0.71687 0.09708,0.14307 0.06061 0.7141,IEC http://www.iec.ch,IEC 61966-2.1 Default RGB colour space - sRGB,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,3.92889 4.07439 3.36179,1,76.03647 80 87.12462,1,0 0 0,0,0.00999,2,CRT ,"(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)","(Binary data 2060 bytes, use -b option to extract)",4000 3000,12.0
